LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target
114470.21296765708,2,2,1,40.36389218847576,-1,6,0,1182.0170363119082,1041.5594458938626,166.7645258157997,98.87747070568344,0
27505.96498925974,2,2,2,21.0,-1,0,3,586.7788636046907,585.277987098618,287.00422433684196,128.04067696768368,0
116147.9839596076,1,1,1,26.616381199991924,4,-1,-1,8252.215119501143,7022.537819775068,1414.9939703581392,2407.292020435836,0
34112.37404789701,1,1,1,22.873428673766863,0,0,0,15576.069274247697,15033.389052240027,4798.42270537763,3374.5948536725627,0
10000.0,2,1,2,42.81942535451918,0,-1,0,10109.440544572122,9148.162015618593,2526.0872949358436,4144.195586459706,0
74135.81885030272,1,2,2,34.34589766404606,-1,0,-1,6780.590402883485,6914.660564641079,78.32967740326265,2659.268340299601,0
22653.87381836103,2,2,2,34.86496755407023,3,0,3,1978.988439918444,2200.95670158129,934.7502497945237,300.45500417615233,0
63509.89825811666,2,1,2,23.93267012270549,2,4,-2,1384.0445906707466,1626.7342471405725,60.849009645650774,106.07108960196476,1
37055.374985402355,2,3,2,32.00306504067111,0,0,-2,20758.88729202919,18964.01395559692,6837.019908988493,8481.06544175616,0
10567.150065195332,1,1,2,27.365346966908884,-2,-1,1,10166.756645371283,11155.500958592615,4122.743122585899,2213.8519275996414,0
41416.54891948638,1,2,2,38.834550148542164,0,1,-1,8636.718809834394,9968.81984676709,3233.305502733116,1906.595746244038,0
210444.76817775855,2,2,2,25.089088646683862,-1,-1,1,2100.4331284752716,1785.2437102637512,849.8880881131527,723.0273407638332,0
53873.240439206624,2,2,2,48.29794365205076,-2,-1,2,4190.151124258955,4334.178733141013,1549.7693377688956,20.27266421105302,0
34682.336355891355,1,3,1,21.0,-1,0,-1,14102.751785427701,14733.688076739929,3141.8968365449928,3323.273850079385,0
85842.94816198492,2,2,2,26.934801675434386,-2,-2,-1,18798.627562490256,17087.088486695444,8424.36612475225,6102.825088510627,0
42981.91703524955,2,2,2,51.77200509966096,5,5,-1,10969.915402324812,8874.725447553225,5004.700776914752,3765.9296781231797,1
42942.93345085919,2,1,2,30.648612520379658,-2,0,-1,69919.46169256858,63114.982087269746,15275.824922657835,27934.970479614534,0
15164.30913094267,1,2,1,21.85121335595588,0,1,-1,6696.9489761692,6923.934312653379,1623.2612392225665,1612.169449887478,0
43786.39451645699,2,2,1,37.19071562537668,-1,-1,2,62582.83422407124,54983.84406145658,15196.563975952291,23305.11006157838,0
83146.11270468208,2,1,1,30.246077577854578,0,1,1,17330.792533591622,15856.601904199772,2416.803449182263,283.5300012621083,0
18604.342093050545,2,2,2,26.641297443816942,-2,0,-2,15210.787069291015,16475.85277623967,874.1382594287631,2516.0732426076124,0
113504.37449846328,2,1,1,24.041291892012826,0,0,3,40905.80484764103,39242.01182073925,5358.241619063153,205.98725587696794,0
33746.607768422764,1,1,1,62.683736056259434,1,6,-2,6317.300014847939,5219.164730975916,2666.2285008577305,431.9520953746796,0
17850.457029421435,1,3,1,32.48448099815864,5,0,0,8999.783936638758,8636.789834454568,2443.6943581385535,3129.6758393299165,0
80668.67892704679,1,2,1,21.0,0,0,-1,3077.1222991115183,3692.2623895965667,1308.0818410455418,8.167578952521193,0
28870.18300036187,2,1,2,49.937097590055345,-2,-2,-2,41038.05253248155,37115.66073171747,15289.997367972213,9706.775148950583,0
66676.77097410518,2,2,2,41.11070905110571,-2,-1,1,19982.387298657744,18106.093312921792,3483.0751243107934,3747.8359403906243,0
28755.75195438485,1,3,1,27.335335689802122,1,3,0,49878.83394350927,43292.561661229214,4621.585718640499,2659.6956402440783,0
34618.34715761284,1,1,2,25.668809113138582,-1,1,0,17082.948543160204,15522.5058069615,4844.893433191626,5321.381076521704,0
53897.97375222861,1,2,1,41.73472796158231,0,0,0,50193.99405730295,51694.86080424369,23487.19296037861,17915.47085669563,0
45831.07557713075,1,2,1,32.53081672510545,6,3,-2,5449.35782731453,6462.071133194092,2287.1369137007437,2346.857971340215,1
10000.0,2,1,2,21.0,2,0,1,43681.833635158124,45563.56442183913,16682.867456125085,17435.06993400165,0
14809.216581535082,1,2,2,52.87239964604669,2,0,2,8288.48173374684,7989.591099883234,3166.9214591636414,1258.3283080275712,0
76383.95865290107,1,1,2,30.66009537784043,2,0,-2,13400.379730309583,12808.799218362548,3536.0472811480413,6366.801229721885,0
32672.555687303808,2,2,2,49.95571736482427,0,0,0,32017.1384825932,25923.96818706101,2713.8746125215434,945.6252120402648,0
23885.215729310174,2,3,2,47.784349579657146,1,-1,0,218252.84116110884,174824.21880017442,31160.455800430438,56616.418333668626,0
12248.279875588853,2,1,1,24.989904555171858,-1,0,0,35741.34598444638,39990.18493922247,10327.333946441544,19410.737838377157,0
15309.226165312595,1,3,1,45.331898643631476,8,5,0,40023.23189778282,39865.71106342578,6330.743244158093,4471.148024192239,1
10000.0,1,2,1,28.48557450136319,-1,-2,1,6943.397274584147,5646.95227884532,2713.364252266447,785.2790991652782,0
33489.104464273725,2,1,2,21.0,0,-2,5,16129.377684865342,14748.877441296143,3009.8770493801867,4247.510323360751,0
22499.53532000812,1,2,1,30.754018339778575,-1,-2,0,11907.923277747324,11225.27482530192,678.1352708901314,4384.915617237992,0
16759.653292410443,1,1,1,38.97637501776279,-2,-1,0,72344.83652169397,80542.63189541237,28306.521645583434,13247.127878597117,0
34389.31758671916,2,3,2,30.372633520036622,0,0,1,11213.559175905477,10919.255741345567,3914.2620613082117,4568.481004941833,0
48590.16896143793,2,2,1,31.929516590748985,-1,-2,0,65791.78245545691,73405.21212205317,8327.820314819546,8846.935133630015,0
193795.42004250837,1,2,1,46.43566044928613,0,0,0,2801.818506439644,2951.697921905776,1374.453403770854,1290.433164053549,0
10834.527066677892,1,2,1,36.064939802900916,0,0,0,71577.26610706425,58210.53251142091,14429.601911351596,7362.268028171095,0
91812.60115210744,2,2,1,26.567016887150473,0,1,0,4751.991081149179,5642.872897778919,1616.7715257833236,1742.0540530366916,0
79101.03582573644,1,3,2,42.020303236673264,-2,6,0,37222.21311893259,32479.106158323735,16944.452938671562,5810.369397041173,0
19471.863565457334,2,2,2,36.97675566954245,0,0,-1,4735.314601089264,4310.3098148322715,369.3464611823423,693.5851253704549,0
42727.10450097196,2,3,1,21.0,2,-2,0,28057.65302339591,31528.878837179775,12331.644201320707,5580.541708365617,0
25182.218277722797,2,2,1,39.28352913771449,-1,-2,3,4208.642412694688,3686.501171603222,1481.2587680806207,920.1532996292947,0
42131.49603597956,2,1,2,38.91828707716102,0,1,2,46340.75681815716,44507.290033530815,3882.492879829929,18805.411268422416,0
121455.69325926228,1,3,2,35.2012112958086,0,0,1,36838.344770131705,42216.61370309233,12239.764433365857,16027.922324113153,0
58952.362771575274,1,2,2,43.917005810695755,2,-1,1,6497.515102584059,6854.286577698644,2841.284142324459,1539.9556027548956,0
54550.74773973274,2,2,2,28.27606415673498,0,-1,-1,26734.26649268401,24617.77449372228,10680.545424404185,3473.0791871809374,0
25738.740389511073,2,4,1,38.36499788820901,-2,1,0,41644.27478435579,44043.81325868757,15837.462883172786,18813.336436330206,0
11078.423514136075,2,1,2,21.0,2,0,-2,4411.707737967977,4963.390865090766,355.8839670078956,2159.5341694112544,0
30737.092578466305,2,2,2,39.07090383398832,2,0,2,3862.989277190486,3714.4794088914564,368.18944746746075,842.5856384917346,1
95347.7986668571,2,1,1,54.53059695539896,1,-1,-1,3693.8860864731596,3799.7893343686765,1011.6010962007854,1322.0338353505488,0
10702.854009334698,2,2,1,25.05143647532459,0,0,1,3116.284667575098,3724.493292851055,903.9500683227102,687.6598335318697,0
15614.082423063594,2,2,1,27.401978680122248,1,1,2,3672.72284207232,4355.207068177308,1732.834826390449,324.6756360321095,0
40175.56238891471,2,3,1,27.899845571084477,0,3,3,40527.89781860597,40674.403120505514,9497.334620224374,6538.062593369444,0
16519.159567158753,2,2,2,36.29998225801595,1,1,1,26092.9328735365,21877.789239834703,3946.590112670378,7461.248482796072,0
19263.76679526655,1,2,2,24.369637271462818,3,0,0,1745.5018307249536,1885.6182120920248,166.4972329028895,725.406437064018,0
25877.292731359405,2,3,1,39.212473786909804,3,0,0,7243.0641248601305,6572.706334325016,196.18185355709213,2798.8403983453345,0
12179.458433017404,2,2,1,43.46839945469165,0,0,-1,3329.56216894242,3555.273092673012,114.29317209378429,31.486742991109466,0
16658.94391119365,1,1,2,40.34347213453784,2,-1,-1,37565.30769645154,35337.769069567614,10784.37862925796,8594.253734277865,0
63751.13924876428,2,2,1,21.0,-2,3,-1,7788.667850292649,8470.202577006528,686.422923074608,1160.0878823609098,0
12760.428964168139,2,3,2,44.95167665158606,-2,0,-1,2093.6978600808334,1982.583269760004,891.5144451244889,678.003344793089,0
10114.267121996567,2,4,2,44.3736741425368,0,0,4,16386.25383131343,19278.068953040663,4886.969321163775,2364.7572005649613,0
21938.097501499084,1,2,2,43.30161372346304,0,8,-1,27661.325624510366,23641.28163124504,11961.954352506436,6693.794923997869,0
65222.801432947155,2,3,2,38.72842248655825,-1,7,1,4253.774052041362,3519.4107301069407,909.1630251517645,1252.8444992533337,1
31022.330212886187,1,1,2,37.201893142051325,0,0,-1,9721.5553489969,10815.032384198246,2895.939516284213,4164.138521930295,0
25042.63715868869,2,1,2,45.323893981263964,-2,-2,6,4523.880482908079,4345.32465764475,1188.4874228767496,585.4636030444132,0
37627.37180279788,1,3,1,54.23513487603455,0,0,-1,59447.97685720925,58629.39224536139,29327.96828976595,2574.772682848019,0
10000.0,2,1,2,25.469595366351502,2,4,0,7961.480354682238,9343.011392584785,3171.9329631381806,1021.7207420528523,0
53947.38631171958,2,1,1,45.78125395794772,1,-1,0,5618.354819482688,5820.437419097482,1672.5844606608614,1743.603449738694,0
49352.71335048426,1,2,1,34.13782901992547,-1,8,2,12561.720427845556,13366.52798958668,3809.8818065777004,270.33258594101636,0
26174.821617581965,2,2,1,33.703269479713995,8,-2,-1,10414.358980066894,8412.577242247888,1295.5551752347635,668.219148558489,0
81205.60975670195,2,2,2,21.0,0,0,2,30521.666048061605,32603.419564255073,11212.941983444187,16227.94010555186,0
14735.327498824614,1,1,1,32.15210590484605,2,0,0,57483.69786032169,54916.5434211777,28248.433671051516,10498.160470091265,0
89529.8344569137,1,3,2,25.027350420315848,0,-1,-1,58008.67812766827,57085.515552630415,3754.069471544743,14172.229178654688,0
41093.076548072546,1,3,2,30.361455704940543,7,4,-2,8448.221013916555,9489.211209389361,2691.8617220180913,52.22464533956546,0
27743.52970204712,1,2,1,24.018136162218504,2,0,1,19266.75517379097,19450.12530375325,4988.946315405419,5756.340358373948,0
35742.691430266714,2,2,2,30.510916126869937,0,-1,-1,79713.9509182095,95238.10924464703,33894.81803723597,15490.415822547138,0
33329.16729533071,2,2,2,30.93889642976597,-1,0,3,83483.02277026365,93394.49886009813,1.956415939961789,24758.5654828869,0
96396.61030162284,1,2,2,35.967549184388005,0,1,-2,4669.991891508519,5097.000162227577,318.9251583387375,1340.8126408783205,0
15346.714607510305,2,2,1,21.0,0,-1,0,27192.43966001845,28157.082289451177,504.0497497833577,13620.38950482958,0
19731.756238871345,2,2,2,21.0,0,3,1,22199.98045214986,21422.06402728935,1808.557686408974,2873.309299076128,0
83203.30201133332,1,1,2,38.619142707305265,-1,-1,0,40605.753742064204,33343.37137756677,14373.143132051058,9510.078357144552,0
22551.842566367282,1,1,1,27.02561882929901,0,-1,-1,59417.32214288204,47973.44863035576,4149.451008339707,9152.196942138979,0
74639.59891139736,1,2,1,45.74529790229931,0,-1,3,3830.799429975042,3136.2889264357873,1192.012718473674,661.7566654896768,0
141428.38945983045,2,2,2,37.252697220150466,2,-2,1,5832.412688495532,6902.861947482273,2531.867138776176,191.75826945009072,0
26332.625915364162,2,2,2,41.06762150206407,1,-1,0,39700.95443495771,36893.49532595265,687.2941479845418,12699.719003189117,0
62635.64858765262,2,2,1,49.10692320420895,-2,8,0,15956.745047626066,17237.17479311922,213.71200446943064,1683.0843555426857,0
14429.733381664788,1,2,1,31.902891881934273,-1,-2,0,922.7059019296478,957.5157587441522,456.6694223593465,224.2927572092125,0
66422.20142931287,2,2,2,29.255132945837243,-2,-1,4,1808.8762397434466,1860.7314464469503,608.935182226996,404.0295826205547,0
42597.003473655386,2,1,1,43.71702585598813,-2,-1,3,29586.923514970946,30524.729150991916,2081.369382307263,7144.9403919385895,0
53020.32585583224,2,2,2,40.095135639296856,-1,0,-1,36568.1567700728,33676.285840039534,5607.580383657395,6323.497153053188,0
21666.928448425213,2,2,1,33.12669690178699,1,1,-1,2645.4983929108166,3054.5268840801473,1302.9147749963229,370.1863827649619,0
10000.0,2,2,2,48.91457966955942,3,1,7,49961.154604623865,58338.7654469823,5676.001192520844,13088.711943493037,0
54317.49533902678,2,2,1,32.87755690160069,-1,-2,-1,10545.169878968318,11154.789461937859,3969.3420093380364,257.78453501080634,0
10000.0,2,2,2,35.32773637555781,0,0,5,3916.803021328285,4487.009984676011,472.331344227103,543.6518563204102,0
28173.00717660075,1,3,2,35.21222650834258,1,0,0,6820.205838237273,5619.797823301192,1358.8156298875626,2205.3445850443854,0
77106.7028707172,2,2,2,25.65406105101529,5,0,-2,3080.0716193760204,2587.742192416519,1356.3160854343353,1090.5009395582358,0
42341.297487245334,2,2,2,35.77585389486391,3,-1,-1,6379.8943710672265,6530.6288805894865,90.71872057365657,2335.709911170401,0
172589.99953511189,2,4,1,48.96760177398491,-2,1,0,1418.4534465652423,1615.055089077066,217.89938537049048,510.81287874645545,0
82461.54331968355,2,2,1,39.44968315376176,-1,-1,2,12226.98240606969,11324.285820293739,2978.448336990058,4593.502667356607,0
21523.083500262455,2,2,2,35.310634263989314,-2,-1,-1,27025.669769041706,27545.167097261397,8452.207113390776,1760.562089129777,0
37117.75493823,1,1,2,33.38232718834331,0,-1,-1,2652.0548644641067,2132.2102419612875,37.44920921063285,559.9761263778514,0
34965.02090300927,1,2,2,38.30867028406351,1,0,4,13635.395822539323,16289.552956334457,2799.830590107944,947.3649686678265,0
10242.065521362345,2,2,1,42.49766628489185,-1,-1,-2,5086.867848403031,5630.106406465527,875.6716981250655,2189.7343864216496,0
17114.491963282846,1,2,2,41.092388308897526,2,0,0,29808.861749685468,28156.486748640356,400.4314111344595,7328.519483786096,0
23188.025320300876,1,2,2,31.68135138178021,0,3,0,831.067891805049,991.6344737603158,147.6673471015149,401.62430037839897,1
10000.0,2,3,1,38.247815941101145,8,0,-2,31390.68957753188,26273.102990155483,14623.168933339173,10496.937831315987,0
37721.84975320347,2,1,2,39.799397411482786,-2,0,-2,1508.230039552657,1486.6175648278552,207.10143352303348,346.53975417721693,0
29754.704242679654,1,2,1,24.928050124730216,-2,1,0,10384.520724842301,8552.073535387497,3040.5424826791727,2124.652753413384,0
10000.0,1,2,2,36.68230541183694,-1,1,-1,5706.141102265003,5329.455952594433,850.4880841143208,75.32518527020174,0
50179.92334014541,2,2,1,21.0,-2,-1,0,8665.947012160734,7693.15695324052,462.18147468922785,2013.734954989519,0
64389.006806110396,1,2,1,39.82533709821185,1,0,0,2131.8194412776006,1975.3872582078955,308.8190736722349,669.1276432671015,0
43548.37129578678,2,1,1,41.603430545626814,-2,1,1,97945.37150599522,115474.04017613092,23054.33937519244,13490.583703514489,0
28022.007423074963,1,1,2,42.475461257864595,1,-1,0,2852.9941674870956,2769.900138024932,422.54041570829486,1366.2908728677594,0
58288.128359243514,2,2,2,31.049531478304324,-2,-1,0,3136.352165473493,2916.632895928364,978.8074010118302,1421.6089807316632,0
62578.45248823182,2,2,1,38.09046835024035,-1,-2,-2,115126.25815561955,121608.8971024182,54632.51660974063,17197.358350443166,0
46440.29814408162,2,2,3,49.23953845541167,2,7,-1,19677.713172907603,21121.027711530434,681.5529838835283,7529.363953673952,0
18775.53928244265,1,3,2,49.13769648291259,5,-2,0,2965.770586249921,3539.669575952702,1063.2352215504304,53.09799601028904,0
45309.89011195431,2,1,2,34.70827300773439,0,-1,4,11446.677462389704,11657.560848019539,7.190843385030625,3880.526367739723,0
94502.77901923416,2,2,1,36.3931963072956,5,0,-1,10068.073301366117,11085.205013046843,5.142263659077254,3458.675348070727,0
22532.111603435707,1,2,1,46.10911144734433,0,2,0,1763.0825323914248,1679.9814138919462,117.17389625326653,690.6064736304337,0
194531.9063088148,2,4,2,21.0,0,-1,1,5378.07018523659,4670.386378375415,1290.5499677947157,710.7512638922522,0
23848.944815753355,2,3,1,31.769242573229754,2,1,1,12943.424088318754,12580.156171244822,310.6682909265782,5522.752421176529,0
37269.31491656602,2,2,2,48.355704555367566,-1,0,5,61065.44805996713,59081.45213852793,22049.260632823672,25345.205250556348,0
21205.408015400084,1,2,1,44.75200541684766,-1,0,-1,10650.9480731529,10312.7314420786,155.9381083019916,3452.7177510249694,0
43417.44807769146,1,1,1,38.69263777649905,0,2,-2,11656.575855454254,12567.75062009488,2887.5190316511853,2968.093421102482,0
10000.0,2,2,1,21.0,-1,-2,-1,5023.087155319948,4834.103168079594,1698.0511912637874,1494.707700285735,0
23462.684886445197,2,2,2,34.50089766958838,-2,4,-1,49765.0862313597,58805.6651877309,5910.863195775457,21462.855484151267,0
15158.292784890347,2,2,1,29.10084603750067,-2,2,0,39449.872794750045,47067.63821945622,11426.61890978794,22951.38979280946,0
40468.15624676611,2,2,1,38.31038902817213,1,4,3,34447.84525902479,34769.74562124252,4508.90283721681,2116.229122121311,0
80463.41599403557,1,2,2,26.906533152051196,0,1,0,15278.57253822752,15635.748951903724,1635.5502638132475,2447.563702991216,0
60888.825631315536,2,2,2,24.742766050253927,0,3,-1,1961.9844719895768,1889.4902222852415,802.8336615001595,737.5779200630684,0
10000.0,1,2,2,21.0,3,-1,-2,49217.467925822064,46374.54062097895,8192.575848279077,9487.767785119302,0
186028.6033534431,2,1,2,47.21804684976701,0,-1,3,14311.170963296356,17089.407374928433,5824.500371751553,5746.142091911362,0
45992.055429295935,2,1,1,31.002294885569427,1,-1,0,9225.163332909082,7530.157168019395,1000.5123760511925,501.19963436177983,0
19512.307271733862,2,1,1,36.57145783702534,3,-2,4,22883.030171063965,22060.030391457243,4071.641293499576,7822.0632649122235,1
41179.76752353603,2,3,2,34.97761883525819,2,1,1,17483.758523332042,15045.40633239705,897.4309541591249,5070.782023175656,0
41812.551894845965,1,1,2,24.325660670395006,0,-2,8,3703.2363582281505,4038.4240849587586,919.3291449028507,1182.8949336159267,0
21301.249808653978,2,2,2,22.409350885518066,0,-2,3,9091.021582922254,7979.90120358595,1734.5409740409557,3053.261679831122,0
42545.66862503056,1,1,1,24.946848740027647,0,1,0,1359.7942072763663,1569.00982060774,4.049888453512091,690.4523680131454,0
22337.500233115727,1,2,1,27.768315611706072,0,3,1,14812.577967891406,14068.856062920415,3442.851411376605,5833.669504202219,0
26278.605442797776,1,3,1,38.66606247013805,-1,1,0,65917.10987861222,76916.00542344085,2452.5988836518177,4906.244909190352,0
20972.696233794624,2,2,2,27.042823364793886,0,2,-1,1548.8404528851154,1850.2835446667812,648.1556904878582,688.6694022062934,1
11543.32894086404,1,1,1,52.464906315946216,-1,0,-1,15589.512379271182,17280.484424619677,3848.217926366425,3886.073709807171,0
40809.45918017745,2,1,1,45.27151035893151,-2,3,0,29797.335047353667,31265.247709137606,10280.835901986604,5219.4488805024175,0
58002.39311107097,2,3,1,43.08359549665708,0,0,-2,35583.18167914801,30600.13661095995,14609.31565772785,13458.69874767907,0
54825.290769270905,2,2,2,33.8034109752685,2,7,-1,5456.551561231933,6401.757982482288,139.6274407610617,1791.2542460605048,0
69978.28104544398,1,2,1,50.14280735720484,-2,-2,0,3559.314056071703,3953.4962094989824,600.0963471429808,990.8148065801894,0
47073.814406883896,1,2,2,32.81994368878876,-1,2,5,6604.705588003378,6044.747496161137,82.9479259815706,2371.3524860071484,0
23713.96991663933,2,2,2,34.68738585845754,0,0,0,55773.00421939579,55070.30752031363,1383.9118943425406,15235.435889566323,0
71092.07106822456,2,1,1,36.69974539749269,0,0,0,1717.342343337997,1420.355466593543,32.48563523083706,609.3378820980812,0
12258.636256734158,1,2,2,42.01823040543344,-1,1,-1,3105.2192566665603,3302.7116018506813,742.0022973133649,169.92608657909025,0
17667.161165775477,2,2,1,41.369080790029855,-2,2,-1,7703.85874915675,6549.095524902341,1735.9800098956648,2541.4847894868003,0
16791.69911290858,2,1,1,30.24874721555397,0,2,0,4143.079117256775,4394.201558079264,126.86200675251311,359.96110524458885,0
86167.19771768646,2,2,2,29.670062805740464,2,-1,2,12708.072716829543,13580.119278143437,1667.098774499542,1529.3342677067476,0
77205.873236499,2,3,2,41.39902957152084,-2,-1,0,72942.82013022373,67825.99951980593,8916.938648636917,6085.7393831711515,0
53628.94337386255,2,3,2,42.152365838912324,-1,-2,0,3150.8195224202386,3716.2815737184287,467.2903775718253,443.0204386528706,0
85608.84550838568,2,1,2,31.06648875177127,0,-2,1,11207.747824919818,12458.364392298508,3590.751690657976,4558.706746400324,0
17972.062971848143,1,1,2,21.0,-2,-1,-2,13228.10268430607,13210.819665651477,4610.438727421282,4328.7345362256465,0
47996.150842282004,2,3,1,32.92683903991755,-1,1,-1,8941.838552972542,10438.94979135894,1515.9609918225897,1199.3376981778017,0
32855.04067325029,2,1,2,41.23525798825859,0,0,1,2010.0000555753204,2296.0980477071353,792.1718128827287,310.1740724373731,0
71503.78634169788,1,1,2,53.05416846419781,5,1,0,6214.306254810053,6692.107423854785,1298.3555526979417,332.2434340698573,0
33117.615626635554,2,3,1,23.02042037659338,-1,0,-2,6236.637027229597,5370.905279155706,1629.0179824246304,1112.9469670426772,0
26690.038617078073,1,1,1,30.734287471694266,0,0,-1,28572.63574807971,28539.193483966446,2079.3678580323876,5402.257610036895,0
55978.71537334786,1,2,2,31.105964384746233,-1,-2,0,22103.586452063624,25325.607439575208,2573.912291101926,1846.436743936941,0
73198.87520306419,1,2,1,48.55805339431501,3,1,-1,2075.017985966807,2165.3987532589636,754.8450996413287,903.6480114680824,0
21275.763587940684,2,3,1,34.65058499541367,-2,1,2,8395.376111713751,8548.210390260272,4101.318526306353,3644.0809268337284,0
34583.75917759722,2,1,2,25.926734406277344,0,-1,-2,7329.728467369626,8664.39637935445,2582.459613166786,472.41235593178334,0
15572.276940459387,2,3,2,40.58695282921819,2,-1,-1,139474.1196012867,112502.50642151458,3779.636073172635,14983.41868339282,0
10000.0,2,2,2,30.953614799590536,7,-1,-1,18973.06871080244,15269.877724266717,1355.5437312253248,5619.994519151728,1
42632.31041130299,1,2,1,22.756127266420457,0,2,4,3666.7973271814885,4242.954620504109,817.2897830396844,1845.614596210896,0
59108.16118656432,2,1,2,26.072266927238495,-1,1,1,5259.769549437727,4288.894387594109,1926.5822184943531,153.69893920915402,0
44786.11544522716,2,1,1,52.340419544226194,0,0,3,8482.37296963656,7914.202299051499,703.750498046607,3570.7706381056746,0
10000.0,2,2,1,38.84209221649462,-1,-1,0,20637.004752200723,24137.25110532658,7747.349681956237,743.8757407435174,0
27428.02160050657,2,2,2,36.07760055452543,0,-1,2,23906.487279930396,25734.40210095857,6644.039832282204,8155.025627963422,0
10000.0,1,3,1,32.501062641879535,1,-2,2,16993.380608304185,18000.468879446547,6581.05351712213,198.68139324607117,0
108636.30014646346,2,2,1,37.92148842118799,2,-2,0,10386.70295691151,11038.980902614421,2896.008127695959,5123.5499238011,0
15232.03925709402,2,2,2,37.802359460024945,0,-1,8,11348.031945151191,10520.274624573967,3418.7261353926815,1860.4613817839133,0
99143.43188897963,1,2,2,37.92168828207326,1,-2,2,11444.183953857144,11583.95676678507,1423.3535907859232,3757.8533877721557,0
77396.41300871865,2,2,2,36.14845090277753,3,0,6,1572.635452621483,1654.3955519838598,566.2979564534207,152.71907247827636,0
17668.30645861843,2,2,2,43.687983383055496,4,-1,2,12412.38513121197,11447.770650168855,5238.115697512049,1838.8291612700389,0
14673.112832551373,1,1,2,35.231043460007314,1,0,1,6682.81866283523,7472.364058380792,2911.3392356242043,2792.043159695295,0
48064.35750065324,2,3,1,25.220611644473614,0,0,4,1838.3132809740819,1707.2403371993705,27.07196889609168,830.5689128847403,0
18481.782020983763,2,2,2,28.875771090991318,0,0,0,243156.14637763443,201473.75112066802,75937.39715944165,99936.34888534094,0
39418.38905656008,2,2,1,21.0,-1,0,1,19410.400840465925,17092.446283690686,9603.66785675512,6919.701818383878,0
24679.739610964934,1,2,1,55.268171160423925,-2,-1,-1,13571.454199827953,13074.25267514441,3982.6494760347455,5538.207932857884,0
10000.0,1,2,2,43.62754591952687,0,2,1,8558.21065184286,9955.10195122791,732.8781222809943,4825.257129741919,0
10000.0,1,1,2,26.699295048707633,-1,3,1,32088.94798749388,31007.700512270712,14080.760189673356,625.0639210004482,0
43536.171435207645,2,1,1,32.181551506029,0,-1,1,3311.7753660727435,2768.384299991235,437.6617368985563,235.52091303527962,0
23173.248325924123,2,3,1,28.631235257935668,0,-2,2,9179.746323881584,8065.166371630725,206.6060699661016,212.42752392476478,0
23330.764803839218,2,1,1,50.42547211374117,0,3,0,4261.578628932141,4337.379304672886,917.3430855258538,1086.863007291086,0
63366.5292540836,1,2,2,21.0,-2,4,0,31757.221408807498,27662.5215574333,1592.1910630272655,13257.114701253358,0
92851.23069081192,1,1,2,36.14476058818779,-2,-2,-2,4953.80191791108,4089.768926481704,285.4437307801988,1191.01470942092,0
29201.174875537235,2,2,2,33.914721574351525,-2,-2,-1,50090.83689111467,54395.211938647626,11603.270558481041,15105.662296651906,0
27653.872032062292,2,1,2,43.26838630709114,-1,2,0,11859.3223665189,13208.1893364746,3633.0050462134823,5459.514927315059,0
54182.56336259948,2,2,2,33.95990772275305,7,-1,0,33839.63799759914,38585.75869737762,15319.069806215732,17922.09869804759,1
12264.34491376819,2,2,2,21.0,-1,3,-1,21586.656782600272,24556.412261428686,7612.026515725031,8577.005126357468,0
43413.35726406735,2,1,2,32.48882165357559,-1,-1,-1,47624.08029229321,45324.01971091556,20064.100073714635,20291.05079548209,0
56472.483311039956,2,2,2,25.27837782056675,-2,2,-1,4349.377823470148,4757.2972396229325,895.5030003250047,416.7779602001681,0
62578.94550529719,2,3,2,35.795795465565604,0,-2,1,39606.47214669841,40929.94395122143,6309.146549995543,10302.210799621258,0
10000.0,2,2,3,49.34177036520327,0,-1,0,1429.2335722674727,1156.7440756430447,423.65360616431104,210.87735859294025,0
19750.13852350148,2,2,2,21.0,-1,6,-2,14069.324155734215,13515.544918911406,4892.6044321488735,2247.103304854427,0
17986.72739133228,2,3,2,26.99777264600096,3,-1,1,6938.86628909557,5697.861042332103,1971.5069277717168,610.384217536423,0
39336.55678281906,1,4,1,29.47307046216503,2,-2,-1,2476.373174693051,2063.666819610674,327.5266934187637,922.4555424720184,0
53348.207848059414,1,3,2,31.183689045867887,-1,2,0,4572.308277919242,3760.2708033983567,845.2457998832406,846.7551127604904,0
120254.82669001655,1,1,2,42.40125664105244,0,-2,-2,6193.236747598204,7335.1371634659745,1388.2285898333291,1944.7429996980886,0
24441.251419182623,2,3,2,33.26455582438612,0,-2,8,10552.710037137174,12005.6113373035,74.67047019555088,1658.6394164190751,0
24390.329514605448,1,3,2,39.15802725720445,-1,-1,-2,7116.564812184138,6943.218039127424,3130.714870369076,3342.641845238804,0
91102.2348793985,1,3,1,28.74226956268224,2,0,1,14706.298762651551,13223.888951452007,3760.4753736587345,4041.2866047694874,0
46039.80147541508,2,1,1,37.299243454179376,-2,1,0,4933.529931618007,4089.7992797034017,1852.614362070003,1.4195260917506969,0
100119.64591670145,1,3,1,42.77797630877715,0,3,-2,7538.441626450007,7330.972409733574,647.9716426614677,981.9561341190825,0
45751.616454023126,2,2,2,27.677004502629117,0,0,-2,9443.86612040205,9822.953789803825,2628.434249269209,4908.2726059910265,0
